batch,page_url,page_id,page_slug,page_title,tier,media_id,image_file,image_src,rendered_alt,alt_state,classification,fix_surface,media_library_alt,media_library_title,proposed_alt,needs_ncr,confidence,notes
none,https://kriskrug.co/2025/05/11/vancouver-ai-meetup-16-where-tech-creativity-and-community-collide/,9197,vancouver-ai-meetup-16-where-tech-creativity-and-community-collide,"Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide",3-recent-post,9208,image-5.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/05/image-5.png?resize=1024%2C1024&ssl=1,Critical Voices Welcome,ok,has-alt,leave-as-is,,image,,no,n/a,
none,https://kriskrug.co/2025/05/11/vancouver-ai-meetup-16-where-tech-creativity-and-community-collide/,9197,vancouver-ai-meetup-16-where-tech-creativity-and-community-collide,"Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide",3-recent-post,9322,MASTER-Youtube-Thumbs-Twitter-Header.png,https://s5102.pcdn.co/wp-content/uploads/2025/05/MASTER-Youtube-Thumbs-Twitter-Header.png,"Featured image for ""Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide""",ok,has-alt,leave-as-is,"Featured image for ""Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide""",MASTER Youtube Thumbs (Twitter Header),,no,n/a,
none,https://kriskrug.co/2025/05/18/bc-ai-is-live-and-were-building-the-future-we-actually-want/,9374,bc-ai-is-live-and-were-building-the-future-we-actually-want,BC + AI Ecosystem Industry Association Is Live,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2025/05/18/bc-ai-is-live-and-were-building-the-future-we-actually-want/,9374,bc-ai-is-live-and-were-building-the-future-we-actually-want,BC + AI Ecosystem Industry Association Is Live,3-recent-post,9377,bc-ai-header.png,https://s5102.pcdn.co/wp-content/uploads/2025/05/bc-ai-header.png,BC AI Industry Association,ok,has-alt,leave-as-is,BC AI Industry Association,BC AI Industry Association,,no,n/a,
none,https://kriskrug.co/2025/06/09/ai-ate-the-future/,9549,ai-ate-the-future,AI Ate the Future,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2025/06/09/ai-ate-the-future/,9549,ai-ate-the-future,AI Ate the Future,3-recent-post,9613,ai-ate-the-future.png,https://s5102.pcdn.co/wp-content/uploads/2025/06/ai-ate-the-future.png,"Featured image for ""AI Ate the Future""",ok,has-alt,leave-as-is,"Featured image for ""AI Ate the Future""",ai-ate-the-future,,no,n/a,
none,https://kriskrug.co/2025/06/24/what-journalists-need-to-know-about-ai-right-now/,9774,what-journalists-need-to-know-about-ai-right-now,What Journalists Need to Know About AI&#8212;Right Now,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2025/06/24/what-journalists-need-to-know-about-ai-right-now/,9774,what-journalists-need-to-know-about-ai-right-now,What Journalists Need to Know About AI&#8212;Right Now,3-recent-post,9776,what-journalism-needs.png,https://s5102.pcdn.co/wp-content/uploads/2025/06/what-journalism-needs.png,AI Journalism,ok,has-alt,leave-as-is,AI Journalism,AI Journalism,,no,n/a,
none,https://kriskrug.co/2025/07/08/ai-training-for-media-pr-and-creative-professionals/,9937,ai-training-for-media-pr-and-creative-professionals,"AI Training for Media, PR, and Creative Professionals",3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2025/07/08/ai-training-for-media-pr-and-creative-professionals/,9937,ai-training-for-media-pr-and-creative-professionals,"AI Training for Media, PR, and Creative Professionals",3-recent-post,9951,ai-courses-workshops-trainings.png,https://s5102.pcdn.co/wp-content/uploads/2025/07/ai-courses-workshops-trainings.png,AI Training Workshops,ok,has-alt,leave-as-is,AI Training Workshops,ai-courses-workshops-trainings,,no,n/a,
none,https://kriskrug.co/2025/12/11/vancouver-tech-journal-isnt-journalism/,11014,vancouver-tech-journal-isnt-journalism,Vancouver Tech Journal Isn’t Journalism,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/01/24/both-hands-full/,11171,both-hands-full,Both Hands Full,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/01/24/both-hands-full/,11171,both-hands-full,Both Hands Full,3-recent-post,11205,ai-creatives-krug.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/01/ai-creatives-krug.jpeg?resize=1024%2C576&ssl=1,AI for Creative Professionals Kris Krug,ok,has-alt,leave-as-is,AI for Creative Professionals Kris Krug,ai-creatives-krug,,no,n/a,
none,https://kriskrug.co/2026/01/24/both-hands-full/,11171,both-hands-full,Both Hands Full,3-recent-post,11367,MASTER-Blog-header.png,https://s5102.pcdn.co/wp-content/uploads/2026/01/MASTER-Blog-header.png,Both Hands Full,ok,has-alt,leave-as-is,"Featured image for ""Spa at the End of Time""",MASTER Blog header,,no,n/a,
none,https://kriskrug.co/2026/02/03/name-the-bias/,11252,name-the-bias,Name the Bias,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/02/03/name-the-bias/,11252,name-the-bias,Name the Bias,3-recent-post,11255,01-the-word-bias-dissolving.png,https://s5102.pcdn.co/wp-content/uploads/2026/02/01-the-word-bias-dissolving.png,"Featured image for ""Name the Bias""",ok,has-alt,leave-as-is,"Featured image for ""Name the Bias""",01-the-word-bias-dissolving,,no,n/a,
none,https://kriskrug.co/2026/02/20/spa-at-the-end-of-time/,11358,spa-at-the-end-of-time,Spa at the End of Time,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/02/20/spa-at-the-end-of-time/,11358,spa-at-the-end-of-time,Spa at the End of Time,3-recent-post,11367,MASTER-Blog-header.png,https://s5102.pcdn.co/wp-content/uploads/2026/02/MASTER-Blog-header.png,"Featured image for ""Spa at the End of Time""",ok,has-alt,leave-as-is,"Featured image for ""Spa at the End of Time""",MASTER Blog header,,no,n/a,
none,https://kriskrug.co/2026/04/17/applied-ethical-ai-responsible-ai-professional-certification-rap/,11620,applied-ethical-ai-responsible-ai-professional-certification-rap,Applied Ethical AI: Responsible AI Professional Certification (RAP),3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/04/17/applied-ethical-ai-responsible-ai-professional-certification-rap/,11620,applied-ethical-ai-responsible-ai-professional-certification-rap,Applied Ethical AI: Responsible AI Professional Certification (RAP),3-recent-post,11633,rap-faces.png,https://s5102.pcdn.co/wp-content/uploads/2026/04/rap-faces.png,Responsible AI Professional Certification,ok,has-alt,leave-as-is,Responsible AI Professional Certification,ethical-ai-certification,,no,n/a,
none,https://kriskrug.co/2026/05/04/punk-rock-ai/,11700,punk-rock-ai,Punk Rock AI,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/05/04/punk-rock-ai/,11700,punk-rock-ai,Punk Rock AI,3-recent-post,11727,kk-cmvan-keynote-header.png,https://s5102.pcdn.co/wp-content/uploads/2026/05/kk-cmvan-keynote-header.png,AI Keynote Kris Krug,ok,has-alt,leave-as-is,AI Keynote Kris Krug,ai-keynote,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11781,web-summit-vancouver-2026.jpg,https://s5102.pcdn.co/wp-content/uploads/2026/05/web-summit-vancouver-2026.jpg,Web Summit Vancouver 2026,ok,has-alt,leave-as-is,Web Summit Vancouver 2026,web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11816,01-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/01-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,The signal was already here &#8212; The signal was already here.,ok,has-alt,leave-as-is,The signal was already here &#8212; The signal was already here.,01-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11817,02-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/02-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,I want this to win &#8212; I want the visitors to feel the weird voltage of this place.,ok,has-alt,leave-as-is,I want this to win &#8212; I want the visitors to feel the weird voltage of this place.,02-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11818,03-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/03-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,"Metrics aren't meaning. But meaning needs metrics. &#8212; Last year, in my Web Summit Vancouver survival guide, I wrote that ""metrics aren't meaning"" and that ""visibility doesn't equal legitimacy.""",ok,has-alt,leave-as-is,"Metrics aren't meaning. But meaning needs metrics. &#8212; Last year, in my Web Summit Vancouver survival guide, I wrote that ""metrics aren't meaning"" and that ""visibility doesn't equal legitimacy.""",03-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11819,04-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/04-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,"Where the public money went &#8212; BC Business reported that various levels of government are contributing .8 million over the planned three-year commitment, while Destinat",ok,has-alt,leave-as-is,"Where the public money went &#8212; BC Business reported that various levels of government are contributing $14.8 million over the planned three-year commitment, while Destinat",04-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11820,05-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/05-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,"What are we actually counting? &#8212; Now the current Web Summit Vancouver 2026 homepage is publicly showing 20,000+ attendees, 700+ investors, and 1,500+ startups.",ok,has-alt,leave-as-is,"What are we actually counting? &#8212; Now the current Web Summit Vancouver 2026 homepage is publicly showing 20,000+ attendees, 700+ investors, and 1,500+ startups.",05-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11821,06-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/06-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,This is not me saying the event is fake &#8212; This is not me saying the event is fake.,ok,has-alt,leave-as-is,This is not me saying the event is fake &#8212; This is not me saying the event is fake.,06-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11822,07-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/07-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,Show us the badge math &#8212; None of this is exotic.,ok,has-alt,leave-as-is,Show us the badge math &#8212; None of this is exotic.,07-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11823,08-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/08-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,Use the platform without becoming platformed &#8212; The official conference floor can be useful.,ok,has-alt,leave-as-is,Use the platform without becoming platformed &#8212; The official conference floor can be useful.,08-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11824,09-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/09-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,"Accountability is the next chapter &#8212; A city that wants to be taken seriously as a global AI and technology hub should be able to hold two truths at once: yes, we can welcome a m",ok,has-alt,leave-as-is,"Accountability is the next chapter &#8212; A city that wants to be taken seriously as a global AI and technology hub should be able to hold two truths at once: yes, we can welcome a m",09-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/07/web-summit-vancouver-2026/,11826,web-summit-vancouver-2026,Web Summit Vancouver 2026,3-recent-post,11825,10-web-summit-vancouver-2026.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/10-web-summit-vancouver-2026.png?resize=1672%2C941&ssl=1,My position going into Web Summit week &#8212; And do not ask the public to accept giant numbers without the backup.,ok,has-alt,leave-as-is,My position going into Web Summit week &#8212; And do not ask the public to accept giant numbers without the backup.,10-web-summit-vancouver-2026,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11807,01-calling-us-all-in.jpeg,https://s5102.pcdn.co/wp-content/uploads/2026/05/01-calling-us-all-in.jpeg,Renegade booths: me and Sam Matthews &#8212; I commandeered an empty booth two days running.,ok,has-alt,leave-as-is,Renegade booths: me and Sam Matthews &#8212; I commandeered an empty booth two days running.,01-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11807,01-calling-us-all-in.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/01-calling-us-all-in.jpeg?resize=1102%2C712&ssl=1,Renegade booths: me and Sam Matthews &#8212; I commandeered an empty booth two days running.,ok,has-alt,leave-as-is,Renegade booths: me and Sam Matthews &#8212; I commandeered an empty booth two days running.,01-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11808,02-calling-us-all-in.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/02-calling-us-all-in.jpeg?resize=552%2C310&ssl=1,"Three stages, one fight, and one recruit &#8212; I got ten minutes with Chris Smalls before his 2pm keynote.",ok,has-alt,leave-as-is,"Three stages, one fight, and one recruit &#8212; I got ten minutes with Chris Smalls before his 2pm keynote.",02-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11809,03-calling-us-all-in.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/03-calling-us-all-in.jpeg?resize=666%2C1182&ssl=1,"Three stages, one fight, and one recruit &#8212; And here's the part that mattered most.",ok,has-alt,leave-as-is,"Three stages, one fight, and one recruit &#8212; And here's the part that mattered most.",03-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11810,04-calling-us-all-in.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/04-calling-us-all-in.jpeg?resize=552%2C310&ssl=1,The fine line is the line &#8212; Pull it together.,ok,has-alt,leave-as-is,The fine line is the line &#8212; Pull it together.,04-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11811,05-calling-us-all-in.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/05-calling-us-all-in.jpeg?resize=2364%2C1330&ssl=1,The fine line is the line &#8212; My job is the connective tissue.,ok,has-alt,leave-as-is,The fine line is the line &#8212; My job is the connective tissue.,05-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/14/calling-us-all-in/,11765,calling-us-all-in,Calling Us All In,3-recent-post,11812,06-calling-us-all-in.jpeg,https://i0.wp.com/kriskrug.co/wp-content/uploads/2026/05/06-calling-us-all-in.jpeg?resize=1182%2C666&ssl=1,"The fine line is the line &#8212; And the receipts, on the data centres, on the attendance numbers, on all of it, if the story's real, they won't weaken it.",ok,has-alt,leave-as-is,"The fine line is the line &#8212; And the receipts, on the data centres, on the attendance numbers, on all of it, if the story's real, they won't weaken it.",06-calling-us-all-in,,no,n/a,
none,https://kriskrug.co/2026/05/15/your-taste-is-your-moat/,11178,your-taste-is-your-moat,Why Judgment Beats “Creativity” in the AI Era,3-recent-post,,kriskrug-wordmark.png,https://s5102.pcdn.co/wp-content/themes/kk-aurora/assets/img/kriskrug-wordmark.png,Kris Krug home,ok,has-alt,leave-as-is,,,,no,n/a,
